date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:29	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:27%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-brasilena%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize.30a2e1.delayed	(from https://suramericanfood.wordpress.com/comida-brasilena/)
12:38:30	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:28%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-brasilena%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login82d3.php	(from https://suramericanfood.wordpress.com/comida-brasilena/)
12:38:30	26197/26197	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2008:49:02%20GMT	https://suramericanfood.files.wordpress.com/2021/02/receta-cazuela-de-vacuno-md-176326p263900.jpg?w=400	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/receta-cazuela-de-vacuno-md-176326p2639006cc5.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:31	28444/28444	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2009:01:48%20GMT	https://suramericanfood.files.wordpress.com/2021/02/7d1c3677fe2a31c43d52873aa1649813.jpg?w=564	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/7d1c3677fe2a31c43d52873aa16498136d3d.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:31	226647/226647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2008:55:41%20GMT	https://suramericanfood.files.wordpress.com/2021/02/empanada-chilena.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/empanada-chilena2dff.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:31	149696/149696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Feb%202021%2009:10:32%20GMT	https://suramericanfood.files.wordpress.com/2021/02/choripan.jpeg?w=706	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/choripan270b.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:31	41028/41028	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:31:16%20GMT	https://suramericanfood.files.wordpress.com/2021/02/comida-chile-5.jpg?w=700	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/comida-chile-59dfb.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:31	49610/49610	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:35:26%20GMT	https://suramericanfood.files.wordpress.com/2021/02/pan-de-pascua-1-1.jpg?w=600	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/pan-de-pascua-1-1af90.jpg	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:32	50583/50583	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:30%20GMT	https://suramericanfood.wordpress.com/comida-chilena/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-chilena/GET	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:32	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:30%20GMT	https://suramericanfood.wordpress.com/comida-chilena/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-chilena/index5a58.html	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:32	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:30%20GMT	https://suramericanfood.wordpress.com/comida-chilena/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-chilena/index9a7b.html	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:32	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:30%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-chilena%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize.3936f2.delayed	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:33	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:30%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-chilena%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login06d0.php	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:33	5850/5850	---MCZ	200	added ('OK')	application/javascript	etag:W/%226246db7c-16da%22	https://suramericanfood.wordpress.com/wp-content/js/bilmur.min.js?i=3&m=202215	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-content/js/bilmur.min4a7f.js	(from https://suramericanfood.wordpress.com/comida-chilena/)
12:38:33	101533/101533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2008:46:02%20GMT	https://suramericanfood.files.wordpress.com/2021/02/ceviche.jpg?w=988	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/cevichea787.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:33	69514/69514	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2008:51:57%20GMT	https://suramericanfood.files.wordpress.com/2021/02/tamal.jpg?w=1000	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/tamal001f.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:34	24751/24751	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2008:54:46%20GMT	https://suramericanfood.files.wordpress.com/2021/02/chicha.jpg?w=1000	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/chicha001f.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:34	51137/51137	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2009:00:09%20GMT	https://suramericanfood.files.wordpress.com/2021/02/comidas-tipicas-del-ecuador_ceviche2.jpg?w=750	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/comidas-tipicas-del-ecuador_ceviche20353.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:34	58109/58109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:22:52%20GMT	https://suramericanfood.files.wordpress.com/2021/02/pristinos-600x600-1.jpg?w=600	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/pristinos-600x600-1af90.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:35	230412/230412	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2009:15:45%20GMT	https://suramericanfood.files.wordpress.com/2021/02/hornado-dish-opt.jpg?w=800	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/hornado-dish-opt75cc.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:35	47735/47735	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:17:07%20GMT	https://suramericanfood.files.wordpress.com/2021/02/comidas-tipicas-del-ecuador_encocado.jpg?w=1000	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/comidas-tipicas-del-ecuador_encocado001f.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:35	27694/27694	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:31:58%20GMT	https://suramericanfood.files.wordpress.com/2021/02/74-image_web.jpg?w=532	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/74-image_webae94.jpg	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:35	50591/50591	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:33%20GMT	https://suramericanfood.wordpress.com/comida-ecuatoriana/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-ecuatoriana/GET	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:36	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:34%20GMT	https://suramericanfood.wordpress.com/comida-ecuatoriana/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-ecuatoriana/index5a58.html	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:36	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:34%20GMT	https://suramericanfood.wordpress.com/comida-ecuatoriana/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-ecuatoriana/index9a7b.html	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:36	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:34%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-ecuatoriana%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize.458c4a.delayed	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:36	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:34%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-ecuatoriana%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login9a73.php	(from https://suramericanfood.wordpress.com/comida-ecuatoriana/)
12:38:36	44517/44517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2020:20:22%20GMT	https://suramericanfood.files.wordpress.com/2021/02/rfb-2312-2-tacos-2.jpg?w=650	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/rfb-2312-2-tacos-2b4ad.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:37	102804/102804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2020:50:30%20GMT	https://suramericanfood.files.wordpress.com/2021/02/fajitas-comida-mexicana.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/fajitas-comida-mexicana2dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:37	79101/79101	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:07:35%20GMT	https://suramericanfood.files.wordpress.com/2021/02/quesadillas-comida-mexicana.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/quesadillas-comida-mexicana2dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:37	95827/95827	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:09:08%20GMT	https://suramericanfood.files.wordpress.com/2021/02/enchiladas-comida-mexicana-1.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/enchiladas-comida-mexicana-12dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:38	103687/103687	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:11:35%20GMT	https://suramericanfood.files.wordpress.com/2021/02/totopos.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/totopos2dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:38	115981/115981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:15:20%20GMT	https://suramericanfood.files.wordpress.com/2021/02/ensalada-cesar-comida-mexicana.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/ensalada-cesar-comida-mexicana2dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:38	113897/113897	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:18:34%20GMT	https://suramericanfood.files.wordpress.com/2021/02/guacamole-comida-mexicana.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/guacamole-comida-mexicana2dff.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:39	75815/75815	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2021:26:22%20GMT	https://suramericanfood.files.wordpress.com/2021/02/pavo.jpg?w=900	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/pavo0456.jpg	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:39	50585/50585	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:37%20GMT	https://suramericanfood.wordpress.com/comida-mexicana/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-mexicana/GET	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:39	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:37%20GMT	https://suramericanfood.wordpress.com/comida-mexicana/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-mexicana/index9a7b.html	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:39	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:37%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-mexicana%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize6c3a.php	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:40	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:38%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-mexicana%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login9db1.php	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:40	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:38%20GMT	https://suramericanfood.wordpress.com/comida-mexicana/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-mexicana/index5a58.html	(from https://suramericanfood.wordpress.com/comida-mexicana/)
12:38:40	41642/41642	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:37:49%20GMT	https://suramericanfood.files.wordpress.com/2021/02/receta-de-aji-de-gallina-655x368-1.jpg?w=655	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/receta-de-aji-de-gallina-655x368-1bf6b.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:40	58287/58287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:41:10%20GMT	https://suramericanfood.files.wordpress.com/2021/02/receta-de-chupe-de-camarones-1900wx500h.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/receta-de-chupe-de-camarones-1900wx500h2dff.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:41	75932/75932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2008:46:20%20GMT	https://suramericanfood.files.wordpress.com/2021/02/6b7f1ececf432fa862513c4a39f71047_papas_rellenas_con_dip_de_chile_serrano_1200_600.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/6b7f1ececf432fa862513c4a39f71047_papas_rellenas_con_dip_de_chile_serrano_1200_6002dff.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:41	110227/110227	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2009:00:12%20GMT	https://suramericanfood.files.wordpress.com/2021/02/portada-_2_.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/portada-_2_2dff.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:41	114117/114117	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2009:02:19%20GMT	https://suramericanfood.files.wordpress.com/2021/02/maxresdefault.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/maxresdefault2dff.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:42	205743/205743	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2009:05:25%20GMT	https://suramericanfood.files.wordpress.com/2021/02/pisco_sour_20100613b.jpg?w=768	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/pisco_sour_20100613b6410.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:42	72761/72761	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Feb%202021%2009:09:06%20GMT	https://suramericanfood.files.wordpress.com/2021/02/arroz-navideno.jpg?w=870	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/arroz-navideno0379.jpg	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:42	50546/50546	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:40%20GMT	https://suramericanfood.wordpress.com/comida-peruana/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-peruana/GET	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:42	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:40%20GMT	https://suramericanfood.wordpress.com/comida-peruana/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-peruana/index9a7b.html	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:40%20GMT	https://suramericanfood.wordpress.com/comida-peruana/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-peruana/index5a58.html	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:41%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-peruana%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize8c42.php	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:43	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:41%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-peruana%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-loginb42f.php	(from https://suramericanfood.wordpress.com/comida-peruana/)
12:38:44	88819/88819	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:40:16%20GMT	https://suramericanfood.files.wordpress.com/2021/02/tipos-de-arepa-2-2.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/tipos-de-arepa-2-22dff.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:44	105791/105791	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:43:07%20GMT	https://suramericanfood.files.wordpress.com/2021/02/rfb-2409-1-pabelloncriollo-1.jpg?w=650	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/rfb-2409-1-pabelloncriollo-1b4ad.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:44	95197/95197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:45:24%20GMT	https://suramericanfood.files.wordpress.com/2021/02/s658502407712123204_p13_i1_w1024.jpeg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/s658502407712123204_p13_i1_w10242dff.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:44	65729/65729	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:50:12%20GMT	https://suramericanfood.files.wordpress.com/2021/02/01cfd617e0fc0a9795c8314e37bf6bc4.jpg?w=990	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/01cfd617e0fc0a9795c8314e37bf6bc47b3f.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:44	75636/75636	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:54:49%20GMT	https://suramericanfood.files.wordpress.com/2021/02/recetas-navidencc83as.jpeg?w=650	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/recetas-navidencc83asb4ad.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:45	82253/82253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2019:59:35%20GMT	https://suramericanfood.files.wordpress.com/2021/02/paella-2.jpg?w=500	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/paella-2bf83.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:45	46940/46940	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2020:05:07%20GMT	https://suramericanfood.files.wordpress.com/2021/02/9e0177b1a76dfe1d9b804021a0f53fee.jpg?w=1000	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/9e0177b1a76dfe1d9b804021a0f53fee001f.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:45	75243/75243	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2020:13:30%20GMT	https://suramericanfood.files.wordpress.com/2021/02/quesillo.jpg?w=1024	C:/Mis%20lugares%20Web/prueba2/suramericanfood.files.wordpress.com/2021/02/quesillo2dff.jpg	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:46	50589/50589	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:44%20GMT	https://suramericanfood.wordpress.com/comida-venezolana/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-venezolana/GET	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:46	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:44%20GMT	https://suramericanfood.wordpress.com/comida-venezolana/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-venezolana/index9a7b.html	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:46	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:44%20GMT	https://suramericanfood.wordpress.com/comida-venezolana/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/comida-venezolana/index5a58.html	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:46	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:44%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fcomida-venezolana%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizea022.php	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:46	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:44%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fcomida-venezolana%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login619e.php	(from https://suramericanfood.wordpress.com/comida-venezolana/)
12:38:47	50583/50583	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:45%20GMT	https://suramericanfood.wordpress.com/mapa-de-google/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/mapa-de-google/GET	(from https://suramericanfood.wordpress.com/mapa-de-google/)
12:38:47	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:45%20GMT	https://suramericanfood.wordpress.com/mapa-de-google/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/mapa-de-google/index9a7b.html	(from https://suramericanfood.wordpress.com/mapa-de-google/)
12:38:47	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:45%20GMT	https://suramericanfood.wordpress.com/mapa-de-google/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/mapa-de-google/index5a58.html	(from https://suramericanfood.wordpress.com/mapa-de-google/)
12:38:47	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:45%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fmapa-de-google%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizeeebb.php	(from https://suramericanfood.wordpress.com/mapa-de-google/)
12:38:48	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:46%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Fmapa-de-google%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login2a1e.php	(from https://suramericanfood.wordpress.com/mapa-de-google/)
